edo_code,year,sex,rango_edad,escolaridad,pob,homtot,thom,edo_nom
14,2014,Ambos,19 - 25,Todos,974784.25,194,19.90184,Jalisco
14,2014,Ambos,26 - 40,Licenciatura o más,399682.38,28,7.0055628,Jalisco
14,2014,Ambos,26 - 40,No determinado,,46,,Jalisco
14,2014,Ambos,26 - 40,Preparatoria,361438.56,59,16.32366,Jalisco
14,2014,Ambos,26 - 40,Primaria,392543.47,117,29.805616,Jalisco
14,2014,Ambos,26 - 40,Secundaria,596964.06,90,15.076284,Jalisco
14,2014,Ambos,26 - 40,Sin escolaridad,27534.336,11,39.950119,Jalisco
14,2014,Ambos,26 - 40,Todos,1780983.1,390,21.898018,Jalisco
14,2014,Ambos,41 - 64,Licenciatura o más,284005.94,38,13.380002,Jalisco
14,2014,Ambos,41 - 64,No determinado,,36,,Jalisco
14,2014,Ambos,41 - 64,Preparatoria,212762.3,23,10.810186,Jalisco
14,2014,Ambos,41 - 64,Primaria,682889.5,80,11.714926,Jalisco
14,2014,Ambos,41 - 64,Secundaria,448890.91,52,11.584106,Jalisco
14,2014,Ambos,41 - 64,Sin escolaridad,83925.961,11,13.106791,Jalisco
14,2014,Ambos,41 - 64,Todos,1718543.1,259,15.070905,Jalisco
14,2014,Ambos,6 - 11,No determinado,,3,,Jalisco
14,2014,Ambos,6 - 11,Primaria,709746.56,0,0,Jalisco
14,2014,Ambos,6 - 11,Sin escolaridad,9765.748,0,0,Jalisco
14,2014,Ambos,6 - 11,Todos,885800.06,3,.33867687,Jalisco
14,2014,Ambos,65 +,Licenciatura o más,40421.113,8,19.791637,Jalisco
14,2014,Ambos,65 +,No determinado,,14,,Jalisco
14,2014,Ambos,65 +,Preparatoria,18332.297,2,10.909708,Jalisco
14,2014,Ambos,65 +,Primaria,285787.94,11,3.8490078,Jalisco
14,2014,Ambos,65 +,Secundaria,48763.813,4,8.2028036,Jalisco
14,2014,Ambos,65 +,Sin escolaridad,124566.45,4,3.2111375,Jalisco
14,2014,Ambos,65 +,Todos,522124.69,51,9.7677822,Jalisco
14,2014,Ambos,Todos,Licenciatura o más,1013877.5,79,7.7918682,Jalisco
14,2014,Ambos,Todos,No determinado,,132,,Jalisco
14,2014,Ambos,Todos,Preparatoria,1184313,103,8.6970253,Jalisco
14,2014,Ambos,Todos,Primaria,2631430.5,300,11.400643,Jalisco
14,2014,Ambos,Todos,Secundaria,2027267.4,220,10.852047,Jalisco
14,2014,Ambos,Todos,Sin escolaridad,499403.38,33,6.6078849,Jalisco
14,2014,Ambos,Todos,Todos,7784867,1038,13.333561,Jalisco
14,2014,Hombre,0 - 5,No determinado,,0,,Jalisco
14,2014,Hombre,0 - 5,Sin escolaridad,219275.33,0,0,Jalisco
14,2014,Hombre,0 - 5,Todos,453296.44,0,0,Jalisco
14,2014,Hombre,12 - 15,No determinado,,1,,Jalisco
14,2014,Hombre,12 - 15,Preparatoria,5879.1045,0,0,Jalisco
14,2014,Hombre,12 - 15,Primaria,124161.91,9,7.2485995,Jalisco
14,2014,Hombre,12 - 15,Secundaria,163952.56,1,.60993254,Jalisco
14,2014,Hombre,12 - 15,Sin escolaridad,1952.3953,0,0,Jalisco
14,2014,Hombre,12 - 15,Todos,297048.84,11,3.7030947,Jalisco
14,2014,Hombre,16 - 18,Licenciatura o más,2431.791,0,0,Jalisco
14,2014,Hombre,16 - 18,No determinado,,3,,Jalisco
14,2014,Hombre,16 - 18,Preparatoria,94179.969,0,0,Jalisco
14,2014,Hombre,16 - 18,Primaria,26681.98,15,56.217716,Jalisco
14,2014,Hombre,16 - 18,Secundaria,93386.773,10,10.708155,Jalisco
14,2014,Hombre,16 - 18,Sin escolaridad,1643.8741,2,121.66382,Jalisco
14,2014,Hombre,16 - 18,Todos,218656.47,31,14.17749,Jalisco
14,2014,Hombre,19 - 25,Licenciatura o más,110001.77,4,3.6363053,Jalisco
14,2014,Hombre,19 - 25,No determinado,,28,,Jalisco
14,2014,Hombre,19 - 25,Preparatoria,150673.25,16,10.619005,Jalisco
14,2014,Hombre,19 - 25,Primaria,66466.875,55,82.747986,Jalisco
14,2014,Hombre,19 - 25,Secundaria,150668.97,53,35.176453,Jalisco
14,2014,Hombre,19 - 25,Sin escolaridad,5227.9102,1,19.128101,Jalisco
14,2014,Hombre,19 - 25,Todos,483648.47,170,35.149498,Jalisco
14,2014,Hombre,26 - 40,Licenciatura o más,198647.66,25,12.585097,Jalisco
14,2014,Hombre,26 - 40,No determinado,,41,,Jalisco
14,2014,Hombre,26 - 40,Preparatoria,174409.22,52,29.814938,Jalisco
14,2014,Hombre,26 - 40,Primaria,192556.38,109,56.6068,Jalisco
14,2014,Hombre,26 - 40,Secundaria,276674.66,85,30.722004,Jalisco
14,2014,Hombre,26 - 40,Sin escolaridad,15607.053,11,70.480957,Jalisco
14,2014,Hombre,26 - 40,Todos,859525.5,361,41.999916,Jalisco
14,2014,Hombre,41 - 64,Licenciatura o más,156622.7,34,21.70822,Jalisco
14,2014,Hombre,41 - 64,No determinado,,33,,Jalisco
14,2014,Hombre,41 - 64,Preparatoria,110048.85,22,19.991121,Jalisco
14,2014,Hombre,41 - 64,Primaria,296944,69,23.236704,Jalisco
14,2014,Hombre,41 - 64,Secundaria,207879.33,51,24.533464,Jalisco
14,2014,Hombre,41 - 64,Sin escolaridad,37786.91,10,26.464191,Jalisco
14,2014,Hombre,41 - 64,Todos,812149.19,236,29.058701,Jalisco
14,2014,Hombre,6 - 11,No determinado,,2,,Jalisco
14,2014,Hombre,6 - 11,Primaria,361788.69,0,0,Jalisco
14,2014,Hombre,6 - 11,Sin escolaridad,5439.0117,0,0,Jalisco
14,2014,Hombre,6 - 11,Todos,452842.91,2,.44165426,Jalisco
14,2014,Hombre,65 +,Licenciatura o más,26475.346,7,26.439693,Jalisco
14,2014,Hombre,65 +,No determinado,,9,,Jalisco
14,2014,Hombre,65 +,Preparatoria,9540.8379,2,20.962519,Jalisco
14,2014,Hombre,65 +,Primaria,124903.12,7,5.6043439,Jalisco
14,2014,Hombre,65 +,Secundaria,21010.73,2,9.5189457,Jalisco
14,2014,Hombre,65 +,Sin escolaridad,55788.48,3,5.3774543,Jalisco
14,2014,Hombre,65 +,Todos,239613.36,36,15.024204,Jalisco
14,2014,Hombre,Todos,Licenciatura o más,525829.88,70,13.31229,Jalisco
14,2014,Hombre,Todos,No determinado,,117,,Jalisco
14,2014,Hombre,Todos,Preparatoria,579547.56,92,15.874452,Jalisco
14,2014,Hombre,Todos,Primaria,1271867.8,264,20.756876,Jalisco
14,2014,Hombre,Todos,Secundaria,975497.63,203,20.809893,Jalisco
14,2014,Hombre,Todos,Sin escolaridad,245922.45,30,12.198967,Jalisco
14,2014,Hombre,Todos,Todos,3816781.3,929,24.33988,Jalisco
14,2014,Mujer,0 - 5,No determinado,,0,,Jalisco
14,2014,Mujer,0 - 5,Sin escolaridad,205976.23,0,0,Jalisco
14,2014,Mujer,0 - 5,Todos,431520.56,3,.695216,Jalisco
14,2014,Mujer,12 - 15,No determinado,,0,,Jalisco
14,2014,Mujer,12 - 15,Preparatoria,6954.4771,0,0,Jalisco
14,2014,Mujer,12 - 15,Primaria,111259.52,2,1.7975991,Jalisco
14,2014,Mujer,12 - 15,Secundaria,166672.98,0,0,Jalisco
14,2014,Mujer,12 - 15,Sin escolaridad,1402.9622,0,0,Jalisco
14,2014,Mujer,12 - 15,Todos,287076.44,2,.69667858,Jalisco
14,2014,Mujer,16 - 18,Licenciatura o más,2975.9587,0,0,Jalisco
14,2014,Mujer,16 - 18,No determinado,,0,,Jalisco
14,2014,Mujer,16 - 18,Preparatoria,105536.45,0,0,Jalisco
14,2014,Mujer,16 - 18,Primaria,19914.559,3,15.064356,Jalisco
14,2014,Mujer,16 - 18,Secundaria,85248.609,1,1.1730397,Jalisco
14,2014,Mujer,16 - 18,Sin escolaridad,1090.3499,0,0,Jalisco
14,2014,Mujer,16 - 18,Todos,215033.17,4,1.8601781,Jalisco
14,2014,Mujer,19 - 25,Licenciatura o más,119215.94,1,.83881402,Jalisco
14,2014,Mujer,19 - 25,No determinado,,1,,Jalisco
14,2014,Mujer,19 - 25,Preparatoria,163932.48,3,1.8300216,Jalisco
14,2014,Mujer,19 - 25,Primaria,52500.848,8,15.237849,Jalisco
14,2014,Mujer,19 - 25,Secundaria,151291.67,8,5.2877994,Jalisco
14,2014,Mujer,19 - 25,Sin escolaridad,3770.6206,1,26.520834,Jalisco
14,2014,Mujer,19 - 25,Todos,491135.81,24,4.886632,Jalisco
14,2014,Mujer,26 - 40,Licenciatura o más,201101.7,3,1.4917825,Jalisco
14,2014,Mujer,26 - 40,No determinado,,5,,Jalisco
14,2014,Mujer,26 - 40,Preparatoria,187049.94,7,3.7423162,Jalisco
14,2014,Mujer,26 - 40,Primaria,199960.55,8,4.0007892,Jalisco
14,2014,Mujer,26 - 40,Secundaria,320204.41,5,1.5615026,Jalisco
14,2014,Mujer,26 - 40,Sin escolaridad,11948.311,0,0,Jalisco
14,2014,Mujer,26 - 40,Todos,921457.56,29,3.1471877,Jalisco
14,2014,Mujer,41 - 64,Licenciatura o más,127272.63,4,3.1428595,Jalisco
14,2014,Mujer,41 - 64,No determinado,,3,,Jalisco
14,2014,Mujer,41 - 64,Preparatoria,102666.34,1,.97402912,Jalisco
14,2014,Mujer,41 - 64,Primaria,386072.88,11,2.8492031,Jalisco
14,2014,Mujer,41 - 64,Secundaria,241032.7,1,.41488147,Jalisco
14,2014,Mujer,41 - 64,Sin escolaridad,46148.172,1,2.1669331,Jalisco
14,2014,Mujer,41 - 64,Todos,906393.94,23,2.537528,Jalisco
14,2014,Mujer,6 - 11,No determinado,,1,,Jalisco
14,2014,Mujer,6 - 11,Primaria,347925.19,0,0,Jalisco
14,2014,Mujer,6 - 11,Sin escolaridad,4338.5703,0,0,Jalisco
14,2014,Mujer,6 - 11,Todos,432957.19,1,.23096971,Jalisco
14,2014,Mujer,65 +,Licenciatura o más,13897.857,1,7.1953535,Jalisco
14,2014,Mujer,65 +,No determinado,,5,,Jalisco
14,2014,Mujer,65 +,Preparatoria,8784.9844,0,0,Jalisco
14,2014,Mujer,65 +,Primaria,160921.44,4,2.4856849,Jalisco
14,2014,Mujer,65 +,Secundaria,27761.605,2,7.2041941,Jalisco
14,2014,Mujer,65 +,Sin escolaridad,68786.805,1,1.4537672,Jalisco
14,2014,Mujer,65 +,Todos,282511.34,15,5.3095212,Jalisco
14,2014,Mujer,Todos,Licenciatura o más,488430.97,9,1.842635,Jalisco
14,2014,Mujer,Todos,No determinado,,15,,Jalisco
14,2014,Mujer,Todos,Preparatoria,604747.63,11,1.8189406,Jalisco
14,2014,Mujer,Todos,Primaria,1359291.5,36,2.6484385,Jalisco
14,2014,Mujer,Todos,Secundaria,1051551.4,17,1.616659,Jalisco
14,2014,Mujer,Todos,Sin escolaridad,253489.09,3,1.1834829,Jalisco
14,2014,Mujer,Todos,Todos,3968086,109,2.7469163,Jalisco
14,2015,Ambos,0 - 5,No determinado,,0,,Jalisco
14,2015,Ambos,0 - 5,Sin escolaridad,422652.78,0,0,Jalisco
14,2015,Ambos,0 - 5,Todos,884070.44,8,.90490526,Jalisco
14,2015,Ambos,12 - 15,No determinado,,2,,Jalisco
14,2015,Ambos,12 - 15,Preparatoria,13270.103,0,0,Jalisco
14,2015,Ambos,12 - 15,Primaria,226245.58,13,5.7459688,Jalisco
14,2015,Ambos,12 - 15,Secundaria,339385.47,1,.2946502,Jalisco
14,2015,Ambos,12 - 15,Sin escolaridad,3319.9692,1,30.120762,Jalisco
14,2015,Ambos,12 - 15,Todos,584032.13,17,2.9107988,Jalisco
14,2015,Ambos,16 - 18,Licenciatura o más,5392.9253,2,37.085625,Jalisco
14,2015,Ambos,16 - 18,No determinado,,9,,Jalisco
14,2015,Ambos,16 - 18,Preparatoria,206765.95,5,2.4181931,Jalisco
14,2015,Ambos,16 - 18,Primaria,44403.746,14,31.528872,Jalisco
14,2015,Ambos,16 - 18,Secundaria,173848.14,21,12.079508,Jalisco
14,2015,Ambos,16 - 18,Sin escolaridad,2528.7886,4,158.17851,Jalisco
14,2015,Ambos,16 - 18,Todos,433446.13,58,13.381132,Jalisco
14,2015,Ambos,19 - 25,Licenciatura o más,236646.23,5,2.1128585,Jalisco
14,2015,Ambos,19 - 25,No determinado,,20,,Jalisco
14,2015,Ambos,19 - 25,Preparatoria,326189.53,27,8.2773962,Jalisco
14,2015,Ambos,19 - 25,Primaria,109546.91,63,57.509613,Jalisco
14,2015,Ambos,19 - 25,Secundaria,298333.25,71,23.798889,Jalisco
14,2015,Ambos,19 - 25,Sin escolaridad,8610.7002,7,81.294205,Jalisco
14,2015,Ambos,19 - 25,Todos,980241.69,203,20.709179,Jalisco
14,2015,Ambos,26 - 40,Licenciatura o más,417451.88,36,8.6237488,Jalisco
14,2015,Ambos,26 - 40,No determinado,,49,,Jalisco
14,2015,Ambos,26 - 40,Preparatoria,379282.91,48,12.655461,Jalisco
14,2015,Ambos,26 - 40,Primaria,374814.94,163,43.488129,Jalisco
14,2015,Ambos,26 - 40,Secundaria,601385.31,140,23.279585,Jalisco
14,2015,Ambos,26 - 40,Sin escolaridad,26881.303,11,40.920635,Jalisco
14,2015,Ambos,26 - 40,Todos,1802408.5,482,26.741995,Jalisco
14,2015,Ambos,41 - 64,Licenciatura o más,295977.22,37,12.500962,Jalisco
14,2015,Ambos,41 - 64,No determinado,,40,,Jalisco
14,2015,Ambos,41 - 64,Preparatoria,225295.58,40,17.754454,Jalisco
14,2015,Ambos,41 - 64,Primaria,684089.44,68,9.9402208,Jalisco
14,2015,Ambos,41 - 64,Secundaria,478563.19,66,13.791283,Jalisco
14,2015,Ambos,41 - 64,Sin escolaridad,80315.195,9,11.20585,Jalisco
14,2015,Ambos,41 - 64,Todos,1769291.5,272,15.373385,Jalisco
14,2015,Ambos,6 - 11,No determinado,,5,,Jalisco
14,2015,Ambos,6 - 11,Primaria,716817.38,0,0,Jalisco
14,2015,Ambos,6 - 11,Sin escolaridad,9171.9727,0,0,Jalisco
14,2015,Ambos,6 - 11,Todos,886571.56,5,.56397027,Jalisco
14,2015,Ambos,65 +,Licenciatura o más,43773.602,3,6.8534455,Jalisco
14,2015,Ambos,65 +,No determinado,,15,,Jalisco
14,2015,Ambos,65 +,Preparatoria,19143.385,4,20.894947,Jalisco
14,2015,Ambos,65 +,Primaria,296650.84,12,4.0451593,Jalisco
14,2015,Ambos,65 +,Secundaria,52714.02,2,3.7940571,Jalisco
14,2015,Ambos,65 +,Sin escolaridad,123452.18,6,4.8601813,Jalisco
14,2015,Ambos,65 +,Todos,539468.38,46,8.5269136,Jalisco
14,2015,Ambos,Todos,Licenciatura o más,1056272.3,84,7.9524951,Jalisco
14,2015,Ambos,Todos,No determinado,,140,,Jalisco
14,2015,Ambos,Todos,Preparatoria,1235394.6,124,10.037278,Jalisco
14,2015,Ambos,Todos,Primaria,2605000.3,333,12.783108,Jalisco
14,2015,Ambos,Todos,Secundaria,2064426.1,301,14.580323,Jalisco
14,2015,Ambos,Todos,Sin escolaridad,494325.16,38,7.6872478,Jalisco
14,2015,Ambos,Todos,Todos,7879530.5,1230,15.610067,Jalisco
14,2015,Hombre,0 - 5,No determinado,,0,,Jalisco
14,2015,Hombre,0 - 5,Sin escolaridad,218242.03,0,0,Jalisco
14,2015,Hombre,0 - 5,Todos,452975.34,2,.44152513,Jalisco
14,2015,Hombre,12 - 15,No determinado,,1,,Jalisco
14,2015,Hombre,12 - 15,Preparatoria,6155.7417,0,0,Jalisco
14,2015,Hombre,12 - 15,Primaria,119757.88,8,6.6801453,Jalisco
14,2015,Hombre,12 - 15,Secundaria,168355.73,0,0,Jalisco
14,2015,Hombre,12 - 15,Sin escolaridad,1908.6653,0,0,Jalisco
14,2015,Hombre,12 - 15,Todos,297267.69,9,3.0275743,Jalisco
14,2015,Hombre,16 - 18,Licenciatura o más,2435.78,1,41.054611,Jalisco
14,2015,Hombre,16 - 18,No determinado,,8,,Jalisco
14,2015,Hombre,16 - 18,Preparatoria,98348.914,3,3.050364,Jalisco
14,2015,Hombre,16 - 18,Primaria,25220.936,12,47.579521,Jalisco
14,2015,Hombre,16 - 18,Secundaria,90929.391,18,19.79558,Jalisco
14,2015,Hombre,16 - 18,Sin escolaridad,1557.4843,2,128.41222,Jalisco
14,2015,Hombre,16 - 18,Todos,218757.31,47,21.484997,Jalisco
14,2015,Hombre,19 - 25,Licenciatura o más,113810.2,4,3.5146234,Jalisco
14,2015,Hombre,19 - 25,No determinado,,18,,Jalisco
14,2015,Hombre,19 - 25,Preparatoria,156181.64,22,14.086163,Jalisco
14,2015,Hombre,19 - 25,Primaria,62181.238,55,88.451118,Jalisco
14,2015,Hombre,19 - 25,Secundaria,149182,65,43.570942,Jalisco
14,2015,Hombre,19 - 25,Sin escolaridad,5000.7529,7,139.97893,Jalisco
14,2015,Hombre,19 - 25,Todos,486955.41,180,36.964371,Jalisco
14,2015,Hombre,26 - 40,Licenciatura o más,206856.19,30,14.50283,Jalisco
14,2015,Hombre,26 - 40,No determinado,,46,,Jalisco
14,2015,Hombre,26 - 40,Preparatoria,182350.19,40,21.935816,Jalisco
14,2015,Hombre,26 - 40,Primaria,186212.83,144,77.330872,Jalisco
14,2015,Hombre,26 - 40,Secundaria,278157.06,127,45.657658,Jalisco
14,2015,Hombre,26 - 40,Sin escolaridad,15326.082,9,58.723423,Jalisco
14,2015,Hombre,26 - 40,Todos,870406,429,49.287346,Jalisco
14,2015,Hombre,41 - 64,Licenciatura o más,160661.73,31,19.295198,Jalisco
14,2015,Hombre,41 - 64,No determinado,,37,,Jalisco
14,2015,Hombre,41 - 64,Preparatoria,116153.61,38,32.715298,Jalisco
14,2015,Hombre,41 - 64,Primaria,298312.78,63,21.118773,Jalisco
14,2015,Hombre,41 - 64,Secundaria,221554.02,62,27.984146,Jalisco
14,2015,Hombre,41 - 64,Sin escolaridad,36749.441,7,19.047909,Jalisco
14,2015,Hombre,41 - 64,Todos,835775.75,249,29.792681,Jalisco
14,2015,Hombre,6 - 11,No determinado,,2,,Jalisco
14,2015,Hombre,6 - 11,Primaria,366068,0,0,Jalisco
14,2015,Hombre,6 - 11,Sin escolaridad,5142.3354,0,0,Jalisco
14,2015,Hombre,6 - 11,Todos,453447.59,2,.44106531,Jalisco
14,2015,Hombre,65 +,Licenciatura o más,28826.881,3,10.406953,Jalisco
14,2015,Hombre,65 +,No determinado,,13,,Jalisco
14,2015,Hombre,65 +,Preparatoria,9945.0186,3,30.165855,Jalisco
14,2015,Hombre,65 +,Primaria,129226.49,9,6.9645162,Jalisco
14,2015,Hombre,65 +,Secundaria,22580.43,1,4.4286137,Jalisco
14,2015,Hombre,65 +,Sin escolaridad,54920.031,4,7.2833171,Jalisco
14,2015,Hombre,65 +,Todos,247136.78,37,14.971466,Jalisco
14,2015,Hombre,Todos,Licenciatura o más,545523.88,70,12.831702,Jalisco
14,2015,Hombre,Todos,No determinado,,125,,Jalisco
14,2015,Hombre,Todos,Preparatoria,604784.69,106,17.526899,Jalisco
14,2015,Hombre,Todos,Primaria,1261402.9,291,23.069553,Jalisco
14,2015,Hombre,Todos,Secundaria,992240.25,273,27.513498,Jalisco
14,2015,Hombre,Todos,Sin escolaridad,243810.89,29,11.894464,Jalisco
14,2015,Hombre,Todos,Todos,3862721.8,1082,28.011337,Jalisco
14,2015,Mujer,0 - 5,No determinado,,0,,Jalisco
14,2015,Mujer,0 - 5,Sin escolaridad,204446.7,0,0,Jalisco
14,2015,Mujer,0 - 5,Todos,431095.09,6,1.3918043,Jalisco
14,2015,Mujer,12 - 15,No determinado,,1,,Jalisco
14,2015,Mujer,12 - 15,Preparatoria,7101.4258,0,0,Jalisco
14,2015,Mujer,12 - 15,Primaria,106587.12,5,4.6909986,Jalisco
14,2015,Mujer,12 - 15,Secundaria,170934.91,1,.58501804,Jalisco
14,2015,Mujer,12 - 15,Sin escolaridad,1416.0322,1,70.619865,Jalisco
14,2015,Mujer,12 - 15,Todos,286764.41,8,2.7897465,Jalisco
14,2015,Mujer,16 - 18,Licenciatura o más,2958.5425,1,33.800426,Jalisco
14,2015,Mujer,16 - 18,No determinado,,1,,Jalisco
14,2015,Mujer,16 - 18,Preparatoria,108446.38,2,1.8442295,Jalisco
14,2015,Mujer,16 - 18,Primaria,19169.08,2,10.433469,Jalisco
14,2015,Mujer,16 - 18,Secundaria,82903.172,3,3.6186793,Jalisco
14,2015,Mujer,16 - 18,Sin escolaridad,969.93066,2,206.2003,Jalisco
14,2015,Mujer,16 - 18,Todos,214688.81,11,5.1236949,Jalisco
14,2015,Mujer,19 - 25,Licenciatura o más,122866.93,1,.81388867,Jalisco
14,2015,Mujer,19 - 25,No determinado,,2,,Jalisco
14,2015,Mujer,19 - 25,Preparatoria,170056.16,5,2.9402053,Jalisco
14,2015,Mujer,19 - 25,Primaria,47301.699,8,16.912712,Jalisco
14,2015,Mujer,19 - 25,Secundaria,149143.2,6,4.0229793,Jalisco
14,2015,Mujer,19 - 25,Sin escolaridad,3603.9868,0,0,Jalisco
14,2015,Mujer,19 - 25,Todos,493286.25,23,4.6626072,Jalisco
14,2015,Mujer,26 - 40,Licenciatura o más,210614.2,6,2.8488107,Jalisco
14,2015,Mujer,26 - 40,No determinado,,3,,Jalisco
14,2015,Mujer,26 - 40,Preparatoria,196929.91,8,4.0623593,Jalisco
14,2015,Mujer,26 - 40,Primaria,188620.44,19,10.073139,Jalisco
14,2015,Mujer,26 - 40,Secundaria,323185.13,13,4.0224624,Jalisco
14,2015,Mujer,26 - 40,Sin escolaridad,11563.469,2,17.295849,Jalisco
14,2015,Mujer,26 - 40,Todos,932002.5,53,5.6866798,Jalisco
14,2015,Mujer,41 - 64,Licenciatura o más,135193.92,6,4.4380693,Jalisco
14,2015,Mujer,41 - 64,No determinado,,3,,Jalisco
14,2015,Mujer,41 - 64,Preparatoria,109085.23,2,1.8334289,Jalisco
14,2015,Mujer,41 - 64,Primaria,385921.47,5,1.2956004,Jalisco
14,2015,Mujer,41 - 64,Secundaria,257035.5,4,1.5562053,Jalisco
14,2015,Mujer,41 - 64,Sin escolaridad,43572.684,2,4.5900316,Jalisco
14,2015,Mujer,41 - 64,Todos,933515.75,23,2.4638042,Jalisco
14,2015,Mujer,6 - 11,No determinado,,3,,Jalisco
14,2015,Mujer,6 - 11,Primaria,350735.38,0,0,Jalisco
14,2015,Mujer,6 - 11,Sin escolaridad,4040.9775,0,0,Jalisco
14,2015,Mujer,6 - 11,Todos,433123.97,3,.69264233,Jalisco
14,2015,Mujer,65 +,Licenciatura o más,14857.378,0,0,Jalisco
14,2015,Mujer,65 +,No determinado,,2,,Jalisco
14,2015,Mujer,65 +,Preparatoria,9186.4004,1,10.885656,Jalisco
14,2015,Mujer,65 +,Primaria,167492.28,3,1.7911273,Jalisco
14,2015,Mujer,65 +,Secundaria,30149.563,1,3.3167977,Jalisco
14,2015,Mujer,65 +,Sin escolaridad,68548.789,2,2.91763,Jalisco
14,2015,Mujer,65 +,Todos,292331.59,9,3.0786955,Jalisco
14,2015,Mujer,Todos,Licenciatura o más,510996.47,14,2.7397449,Jalisco
14,2015,Mujer,Todos,No determinado,,15,,Jalisco
14,2015,Mujer,Todos,Preparatoria,630602.5,18,2.854413,Jalisco
14,2015,Mujer,Todos,Primaria,1343457.4,42,3.1262622,Jalisco
14,2015,Mujer,Todos,Secundaria,1072008.6,28,2.6119192,Jalisco
14,2015,Mujer,Todos,Sin escolaridad,250527.52,9,3.5924199,Jalisco
14,2015,Mujer,Todos,Todos,4016808.5,147,3.6596217,Jalisco
15,2006,Ambos,0 - 5,No determinado,,0,,Estado de México
15,2006,Ambos,0 - 5,Sin escolaridad,1004493.4,63,6.2718182,Estado de México
15,2006,Ambos,0 - 5,Todos,1827131,63,3.4480286,Estado de México
15,2006,Ambos,12 - 15,No determinado,,21,,Estado de México
15,2006,Ambos,12 - 15,Preparatoria,31957.42,1,3.1291637,Estado de México
15,2006,Ambos,12 - 15,Primaria,457313.84,27,5.9040418,Estado de México
15,2006,Ambos,12 - 15,Secundaria,670433.88,7,1.0441,Estado de México
15,2006,Ambos,12 - 15,Sin escolaridad,4502.3765,3,66.631477,Estado de México
15,2006,Ambos,12 - 15,Todos,1167705,60,5.1382842,Estado de México
15,2006,Ambos,16 - 18,Licenciatura o más,13988.269,3,21.446543,Estado de México
15,2006,Ambos,16 - 18,No determinado,,24,,Estado de México
15,2006,Ambos,16 - 18,Preparatoria,396380.41,24,6.0547895,Estado de México
15,2006,Ambos,16 - 18,Primaria,70356.5,20,28.426655,Estado de México
15,2006,Ambos,16 - 18,Secundaria,350185.97,24,6.8535013,Estado de México
15,2006,Ambos,16 - 18,Sin escolaridad,4297.4385,2,46.539352,Estado de México
15,2006,Ambos,16 - 18,Todos,835829,103,12.323094,Estado de México
15,2006,Ambos,19 - 25,Licenciatura o más,374747.66,20,5.3369246,Estado de México
15,2006,Ambos,19 - 25,No determinado,,81,,Estado de México
15,2006,Ambos,19 - 25,Preparatoria,597937.63,60,10.034492,Estado de México
15,2006,Ambos,19 - 25,Primaria,205017.41,41,19.998302,Estado de México
15,2006,Ambos,19 - 25,Secundaria,631144.31,90,14.259813,Estado de México
15,2006,Ambos,19 - 25,Sin escolaridad,16456.604,6,36.45953,Estado de México
15,2006,Ambos,19 - 25,Todos,1826940,315,17.241945,Estado de México
15,2006,Ambos,26 - 40,Licenciatura o más,595551.56,46,7.7239323,Estado de México
15,2006,Ambos,26 - 40,No determinado,,193,,Estado de México
15,2006,Ambos,26 - 40,Preparatoria,729844.06,92,12.605433,Estado de México
15,2006,Ambos,26 - 40,Primaria,708759.75,49,6.9134851,Estado de México
15,2006,Ambos,26 - 40,Secundaria,1358887.8,171,12.583821,Estado de México
15,2006,Ambos,26 - 40,Sin escolaridad,62945.059,23,36.539803,Estado de México
15,2006,Ambos,26 - 40,Todos,3462877,611,17.644289,Estado de México
15,2006,Ambos,41 - 64,Licenciatura o más,351444.72,37,10.527971,Estado de México
15,2006,Ambos,41 - 64,No determinado,,214,,Estado de México
15,2006,Ambos,41 - 64,Preparatoria,375579.97,35,9.3189211,Estado de México
15,2006,Ambos,41 - 64,Primaria,1115008.5,18,1.6143374,Estado de México
15,2006,Ambos,41 - 64,Secundaria,744233.13,56,7.5245242,Estado de México
15,2006,Ambos,41 - 64,Sin escolaridad,185749.23,44,23.687849,Estado de México
15,2006,Ambos,41 - 64,Todos,2786163,428,15.361629,Estado de México
15,2006,Ambos,6 - 11,No determinado,,16,,Estado de México
15,2006,Ambos,6 - 11,Primaria,1419406.5,0,0,Estado de México
15,2006,Ambos,6 - 11,Sin escolaridad,23336.961,6,25.710289,Estado de México
15,2006,Ambos,6 - 11,Todos,1822276,23,1.2621579,Estado de México
15,2006,Ambos,65 +,Licenciatura o más,38602.777,6,15.542923,Estado de México
15,2006,Ambos,65 +,No determinado,,75,,Estado de México
15,2006,Ambos,65 +,Preparatoria,23264.246,3,12.895325,Estado de México
15,2006,Ambos,65 +,Primaria,322317.94,1,.31025267,Estado de México
15,2006,Ambos,65 +,Secundaria,58165.098,5,8.59622,Estado de México
15,2006,Ambos,65 +,Sin escolaridad,180311.56,41,22.73842,Estado de México
15,2006,Ambos,65 +,Todos,630209,139,22.056175,Estado de México
15,2006,Ambos,Todos,Licenciatura o más,1502070.1,113,7.5229511,Estado de México
15,2006,Ambos,Todos,No determinado,,624,,Estado de México
15,2006,Ambos,Todos,Preparatoria,2337513.3,215,9.1978092,Estado de México
15,2006,Ambos,Todos,Primaria,4612454,156,3.3821476,Estado de México
15,2006,Ambos,Todos,Secundaria,4093816.8,353,8.6227598,Estado de México
15,2006,Ambos,Todos,Sin escolaridad,1021156.8,188,18.410494,Estado de México
